Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6Fm2b1iQME6nPAlwIlwves,4kcoiVXIxvUoLUoHY1vJYU,Dil Ka Haal Sune Dilwala,Shree 420,Manna Dey,09-06-1955,290770,38,spotify:user:216rb7koccz7qdaxbmlzwmfpa,2022-06-17T02:58:05Z,"classic bollywood,filmi,ghazal,modern bollywood,rabindra sangeet",0.61,0.429,4,-9.962,1,0.0805,0.46,0,0.183,0.906,157.5,3
2veL3jD5JTNM0Mu9HtAyNk,6MoG33ssSzwwE3YJS4e6hu,Neele Gagan Ke Tale,Hamraaz,Mahendra Kapoor,16-10-1967,212044,43,spotify:user:216rb7koccz7qdaxbmlzwmfpa,2022-06-17T02:58:33Z,"classic bollywood,classic pakistani pop,filmi,ghazal",0.568,0.397,6,-8.536,1,0.0272,0.986,0.0205,0.111,0.535,108.535,4
5OeQkWNa8d5x5BCwBPwCEb,0gXDpqwYNDODn7fB0RDN8J,Teri Galiyon Mein,Hawas,Mohammed Rafi,02-08-1974,283146,45,spotify:user:216rb7koccz7qdaxbmlzwmfpa,2020-11-24T07:14:34Z,"classic bollywood,desi pop,filmi,sufi",0.275,0.469,4,-12.689,1,0.0413,0.797,0.00115,0.182,0.434,146.753,4
3vLFA2nTU6usnRbYrmVo6f,"2fi9hpqNbi5neTbKSqG0vW,61JrslREXq98hurYL2hYoc,0Ck0U5EF4b0VBMmpZPuUmv",Itna Na Mujhse Tu Pyar Badha,Chhaya,"Talat Mahmood,Lata Mangeshkar,Salil Chowdhury",01-01-1961,235333,45,spotify:user:216rb7koccz7qdaxbmlzwmfpa,2020-11-24T08:50:18Z,"classic bollywood,classic pakistani pop,filmi,ghazal,desi pop,lata",0.503,0.294,9,-14.474,0,0.0573,0.962,0.133,0.171,0.845,138.348,4
0JqKccAmwtt1SFk1e4rL85,4FMGD43a8aLM0LRKXDSXne,Dil Dhundta Hain,Mausam (Original Motion Picture Soundtrack),Bhupinder Singh,29-12-1975,400733,27,spotify:user:216rb7koccz7qdaxbmlzwmfpa,2022-06-17T02:48:02Z,"classic bollywood,classic pakistani pop,filmi,ghazal,marathi devotional",0.357,0.285,2,-12.933,1,0.028,0.799,0.000282,0.237,0.407,84.75,4
6pL5GxJALr2JguxCwJIzdy,"5bS74zNlZCPARTsW3Lurw5,4FMGD43a8aLM0LRKXDSXne",Do Deewane Shaher Mein,Gharaonda,"Runa Laila,Bhupinder Singh",01-01-1977,263099,48,spotify:user:216rb7koccz7qdaxbmlzwmfpa,2022-06-17T02:48:38Z,"classic bangla pop,classic bollywood,classic pakistani pop,filmi,ghazal,pakistani folk,marathi devotional",0.393,0.69,10,-5.316,1,0.0382,0.866,0.00000427,0.147,0.673,83.825,4
0e1CqIYuML1lnRHyZTL261,0gXDpqwYNDODn7fB0RDN8J,Pukarta Chala Hoon Main,Mere Sanam,Mohammed Rafi,01-01-1965,231773,37,spotify:user:216rb7koccz7qdaxbmlzwmfpa,2020-11-26T04:18:11Z,"classic bollywood,desi pop,filmi,sufi",0.602,0.309,7,-15.318,0,0.0345,0.93,0.0322,0.0952,0.603,96.209,4
7ofX3S0t8JkDq7ht1BoofL,"0GF4shudTAFv8ak9eWdd4Y,2JSYASbWU5Y0fVpts3Eq7g",Zindagi Ke Safar Mein,Aap Ki Kasam,"Kishore Kumar,R. D. Burman",17-04-1974,398773,47,spotify:user:216rb7koccz7qdaxbmlzwmfpa,2020-12-25T03:16:20Z,"classic bollywood,desi pop,filmi,modern bollywood,chutney",0.323,0.572,2,-11.009,1,0.0368,0.798,0.0000217,0.562,0.536,87.682,4
1rF1y4m37WiBWVCEpum7da,"0GF4shudTAFv8ak9eWdd4Y,7pWXlTjky0KXWgbdZi9ebq",Zindagi Ka Safar,Safar,"Kishore Kumar,Kalyanji-Anandji",01-01-1970,239533,47,spotify:user:216rb7koccz7qdaxbmlzwmfpa,2020-12-25T03:28:36Z,"classic bollywood,desi pop,filmi,modern bollywood",0.369,0.403,7,-9.475,0,0.03,0.924,0.000982,0.233,0.351,106.66,4
2NBY05e6mIWtXtDJfdV853,"0gXDpqwYNDODn7fB0RDN8J,61JrslREXq98hurYL2hYoc",Yunhi Tum Mujhse - From Sachaa Jhutha,Sachaa Jhutha,"Mohammed Rafi,Lata Mangeshkar",01-01-1970,257386,46,spotify:user:216rb7koccz7qdaxbmlzwmfpa,2021-02-19T11:41:20Z,"classic bollywood,desi pop,filmi,sufi,lata",0.658,0.582,8,-9.613,1,0.0879,0.879,0,0.0997,0.884,117.968,3
5YG3JN18pDZGnbSVyWrYqe,"2lgp536k08u3n6rgIW0lNf,3yS84AjNFqhmuJlIXy7sax",Main Shair To Nahin,Bobby,"Shailendra Singh,Laxmikant–Pyarelal",11-01-1973,333746,57,spotify:user:216rb7koccz7qdaxbmlzwmfpa,2021-02-19T11:46:06Z,"classic bollywood,filmi,ghazal",0.295,0.472,4,-12.074,0,0.0406,0.835,0,0.134,0.587,144.167,3
3V7K8wMXBKaf936CUDr3Bt,4etv0ut4ws0GbXBtolzf5e,Suhana Safar Aur Yeh Mausam,Madhumati (Original Motion Picture Soundtrack),Mukesh,14-03-1958,229506,34,spotify:user:216rb7koccz7qdaxbmlzwmfpa,2021-06-02T16:02:29Z,"classic bollywood,desi pop,filmi,ghazal",0.492,0.308,7,-13.842,0,0.151,0.64,0.012,0.139,0.616,150.627,3
3OPM2VeGfMiiPt7eE8Npor,6MoG33ssSzwwE3YJS4e6hu,Chalo Ek Baar Phir Se,Gumrah,Mahendra Kapoor,01-01-1963,279013,44,spotify:user:216rb7koccz7qdaxbmlzwmfpa,2022-06-17T02:45:35Z,"classic bollywood,classic pakistani pop,filmi,ghazal",0.522,0.236,5,-13.681,0,0.03,0.977,0.237,0.267,0.573,92.473,4
6D5YqPRZo1OfpD2cy5hUz1,73Qu5twIpvKmLU0rPaEJi4,Mujhe Tum Nazar Se Gira To Rahe Ho,Golden Strokes Of Sohail Rana,Mehdi Hassan,01-12-2008,235173,40,spotify:user:216rb7koccz7qdaxbmlzwmfpa,2022-06-17T02:46:32Z,"classic bollywood,classic pakistani pop,filmi,ghazal,modern bollywood,pakistani pop,sufi",0.513,0.359,8,-11.288,1,0.0371,0.971,0.0000985,0.218,0.741,120.251,4
6UIW6bm2VJKMP4T0jqgD2D,"0GF4shudTAFv8ak9eWdd4Y,2JSYASbWU5Y0fVpts3Eq7g",Yeh Jo Mohabbat Hai,Kati Patang,"Kishore Kumar,R. D. Burman",01-01-1970,247756,52,spotify:user:216rb7koccz7qdaxbmlzwmfpa,2021-11-27T05:16:52Z,"classic bollywood,desi pop,filmi,modern bollywood,chutney",0.378,0.665,3,-6.135,0,0.0789,0.939,0,0.359,0.618,158.325,3
5XTdgOtJYAOXiw2gHW2KmQ,"0AyqjTeFKxSNXJAJLLUaUJ,0gXDpqwYNDODn7fB0RDN8J,2JSYASbWU5Y0fVpts3Eq7g",Kya Hua Tera Vada,Hum Kisise Kum Naheen,"Sushma Shrestha,Mohammed Rafi,R. D. Burman",25-08-1977,257984,60,spotify:user:216rb7koccz7qdaxbmlzwmfpa,2021-11-27T05:16:55Z,"filmi,classic bollywood,desi pop,sufi,chutney,modern bollywood",0.507,0.583,5,-5.7,1,0.0283,0.211,0.00000379,0.111,0.777,99.287,4
3CRsxMerRw43GTiScT1IvX,0GF4shudTAFv8ak9eWdd4Y,Aise Na Mujhe - Darling Darling / Soundtrack Version,Audiobiography - Kishore Kumar,Kishore Kumar,01-01-2012,264253,42,spotify:user:216rb7koccz7qdaxbmlzwmfpa,2022-02-07T11:09:04Z,"classic bollywood,desi pop,filmi,modern bollywood",0.622,0.502,10,-6.446,1,0.0342,0.132,0,0.0988,0.586,86.046,4
0WwXyzqTzwI9rh7bnxFe1U,4etv0ut4ws0GbXBtolzf5e,Chal Akela Chal Akela,Sambandh,Mukesh,01-01-1968,335386,32,spotify:user:216rb7koccz7qdaxbmlzwmfpa,2022-04-07T03:10:20Z,"classic bollywood,desi pop,filmi,ghazal",0.399,0.506,3,-10.179,0,0.0352,0.706,0.0000964,0.871,0.597,145.762,4
6XHGdm4kC51tydnWaUqtZi,"0vOHNs0vuZmA3M0oui0wZM,7lkL9oVWXjPsVbLh4o1j6Y",Kaun Disha Mein Leke Chala,Nadiya Ke Paar,"Jaspal Singh,Hemlata",01-01-1982,412080,53,spotify:user:216rb7koccz7qdaxbmlzwmfpa,2022-06-17T02:44:24Z,"classic bollywood,classic punjabi pop,filmi,ghazal",0.452,0.528,7,-10.405,0,0.0515,0.648,0,0.164,0.752,88.92,4
3vLFA2nTU6usnRbYrmVo6f,"2fi9hpqNbi5neTbKSqG0vW,61JrslREXq98hurYL2hYoc,0Ck0U5EF4b0VBMmpZPuUmv",Itna Na Mujhse Tu Pyar Badha,Chhaya,"Talat Mahmood,Lata Mangeshkar,Salil Chowdhury",01-01-1961,235333,45,spotify:user:216rb7koccz7qdaxbmlzwmfpa,2023-01-16T08:30:15Z,"classic bollywood,classic pakistani pop,filmi,ghazal,desi pop,lata",0.503,0.294,9,-14.474,0,0.0573,0.962,0.133,0.171,0.845,138.348,4
0bmp0lE3ArELHqda9PBMVG,"7HCqGPJcQTyGJ2yqntbuyr,3nQ125TJobosBH446Dsvvv,2fMqTqiTxUDlmcOEPaQSsx",Iktara (From Wake Up Sid),I Love You...Forever,"Amit Trivedi,Kavita Seth,Amitabh Bhattacharya",30-01-2012,253773,68,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2022-05-05T19:44:42Z,"desi pop,filmi,modern bollywood,hindi indie,sufi",0.616,0.525,7,-7.065,1,0.0258,0.401,0.000484,0.309,0.427,79.976,4
4eFnk661RcdOuH9ajiTO3j,6QtJ6BVdj43aDpgjnVp2tY,Banjaara,Ek Villain,Mohammed Irfan,28-05-2014,336567,61,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T09:31:28Z,"desi pop,filmi,modern bollywood",0.657,0.489,1,-6.829,0,0.0306,0.713,0,0.124,0.399,116,4
0pw3p4gf5homOkvOGOJulF,"1wRPtKGflJrBx9BmLsSwlU,5GnnSrwNCGyfAU4zuIytiS,7qATomOqJzoJiuEpAaxOXd",Tune Jo Na Kaha,New York,"प्रीतम,Mohit Chauhan,Sandeep Shrivastava",10-06-2009,310073,65,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T09:31:40Z,"filmi,indian instrumental,modern bollywood,desi pop",0.314,0.475,5,-12.38,1,0.0838,0.779,0.00539,0.34,0.312,78.992,4
0FSzNhQsAe3uVMy5ukATMO,"2oSONSC9zQ4UonDKnLqksx,0oOet2f43PA68X5RxKobEy",Bairiyaa,Ramaiya Vastavaiya (Original Motion Picture Soundtrack),"Atif Aslam,Shreya Ghoshal",19-07-2013,248840,51,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T09:32:28Z,"classic pakistani pop,desi pop,filmi,modern bollywood,sufi",0.648,0.427,1,-8.205,1,0.0234,0.591,0.00000157,0.119,0.268,99.955,1
0HtKLcWvxgYnyrr8OSE0Mw,"1bTROl5p3rGTpvKeWnGgrw,38IHJBGBuaYXHEkIQd4DtF",Aashiq Tera (From Happy Bhag Jayegi),Happy Bhag Jayegi (Original Motion Picture Soundtrack),"Sohail Sen,Altamash Faridi",29-07-2016,294751,0,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T09:32:50Z,"desi pop,filmi,modern bollywood",0.46,0.885,4,-5.061,1,0.0629,0.19,0,0.0847,0.627,114.975,4
7fpWJr5shT90KiCHXKHxch,"1wRPtKGflJrBx9BmLsSwlU,4YRxDV8wJFPHPTeXepOstw",Phir Le Aya Dil - Reprise,Barfi! (Original Motion Picture Soundtrack),"प्रीतम,Arijit Singh",24-06-2012,305613,57,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T09:33:14Z,"filmi,indian instrumental,modern bollywood,desi pop",0.237,0.543,7,-8.921,1,0.0372,0.838,0.00000386,0.0961,0.316,73.896,4
5wQlXgGVSwvBVKXf5lmWhp,3OLGltG8UPIea8sA4w0yg0,Jiya Dhadak Dhadak Jaye,Kalyug,Rahat Fateh Ali Khan,09-12-2005,319480,57,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T09:33:29Z,"classic pakistani pop,filmi,modern bollywood,qawwali,sufi",0.677,0.533,0,-9.741,1,0.0343,0.157,0.0000592,0.121,0.398,119.954,4
3zAXHUL5YcYOA41rruvjy4,"6Mv8GjQa7LKUGCAqa9qqdb,5SuRAj1A9FEHj5NxS86YAm,3pNCgNatbtoJEkbElk3hwa",Manchala,Hasee Toh Phasee (Original Motion Picture Soundtrack),"Vishal-Shekhar,Shafqat Amanat Ali,Nupur Pant",05-01-2014,227506,59,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T09:33:56Z,"desi pop,filmi,modern bollywood,classic pakistani pop,pakistani pop,sufi",0.365,0.649,11,-5.295,0,0.0408,0.151,0,0.121,0.453,78.398,4
3hkC9EHFZNQPXrtl8WPHnX,"3gBKY0y3dFFVRqicLnVZYz,4YRxDV8wJFPHPTeXepOstw",Agar Tum Saath Ho,Tamasha,"Alka Yagnik,Arijit Singh",16-10-2015,341054,72,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T09:34:04Z,"classic bollywood,desi pop,filmi,hare krishna,modern bollywood",0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,4
6gHVMInOPMsA4ujf0nWHSt,"0L5GV6LN8SWWUWIdBbTLTZ,2FKWNmZWDBZR4dE5KX4plR",Ishq Di Baajiyaan,Soorma (Original Motion Picture Soundtrack),"Shankar-Ehsaan-Loy,Diljit Dosanjh",03-07-2018,287134,58,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T09:34:11Z,"desi pop,filmi,modern bollywood",0.722,0.609,7,-7.218,1,0.0473,0.0233,0.000247,0.113,0.807,154.967,4
4bD9z9qa4qg9BhryvYWB7c,"1wRPtKGflJrBx9BmLsSwlU,6k6dimE4a6OFnD0HWmkIUW,3cqeO3muWIW5uSmUDNCmyT",Kabira,Yeh Jawaani Hai Deewani,"प्रीतम,Tochi Raina,Rekha Bhardwaj",30-03-2013,223459,74,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T09:34:21Z,"filmi,indian instrumental,modern bollywood,desi pop",0.59,0.555,2,-6.861,1,0.0271,0.481,0,0.192,0.191,84.027,4
2fwd3t4N8QNy9w7VT1zC97,"0E02VcvA5p1ndkLdqWD5JB,0b0W2yD1KHcihQiJSltxY0",Tum Se Hi (From Sadak 2),Tum Se Hi (From Sadak 2),"Ankit Tiwari,Leena Bose",13-08-2020,283000,46,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T09:35:00Z,"desi pop,filmi,modern bollywood",0.555,0.588,10,-8.555,0,0.0384,0.443,0.0000044,0.129,0.41,91.972,4
6871FKHumiy1Wfr6vF7Xxt,"1wRPtKGflJrBx9BmLsSwlU,4YRxDV8wJFPHPTeXepOstw",Hawayein (From Jab Harry Met Sejal),Hawayein (From Jab Harry Met Sejal),"प्रीतम,Arijit Singh",26-07-2017,289999,62,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T09:35:05Z,"filmi,indian instrumental,modern bollywood,desi pop",0.606,0.601,2,-5.576,1,0.0283,0.796,0.000511,0.127,0.453,125.961,4
3bZPdEskcnMdepwCaDSJRl,"6Mv8GjQa7LKUGCAqa9qqdb,5SuRAj1A9FEHj5NxS86YAm,3eDT9fwXKuHWFvgZaaYC5v",Bin Tere,I Hate Luv Storys (Original Motion Picture Soundtrack),"Vishal-Shekhar,Shafqat Amanat Ali,Sunidhi Chauhan",25-05-2010,330360,59,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T09:40:14Z,"desi pop,filmi,modern bollywood,classic pakistani pop,pakistani pop,sufi",0.585,0.698,9,-6.261,1,0.0392,0.42,0.00000359,0.363,0.621,139.831,4
3tgdOveYac7YMEAQD9sGLf,"6Mv8GjQa7LKUGCAqa9qqdb,2FPwX3Gh0w4Qr1v3zSTtcT,3GdSQUH1BRtl9UrrtuwJlP",Bulleya,Sultan,"Vishal-Shekhar,Papon,Irshad Kamil",31-05-2016,357067,61,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T09:40:41Z,"desi pop,filmi,modern bollywood,indian folk",0.675,0.579,4,-11.976,1,0.0308,0.369,0.00000338,0.118,0.724,97.01,4
3fWMFwaJil8fD14JCgwbcL,1cw8NspBF8JctQm5rpn3pv,Aaoge Jab Tum,Jab We Met,Rashid Khan,21-09-2007,355065,62,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T09:40:52Z,"ghazal,hindustani classical,hindustani vocal,indian classical,khayal",0.645,0.459,6,-9.484,1,0.0296,0.185,0,0.132,0.379,119.987,4
7uNnlVit5qDvfOje0pqICF,"5GnnSrwNCGyfAU4zuIytiS,4HQeSXwG2BVH0KvxHE5oCf",Tum Ho,Rockstar,"Mohit Chauhan,Suzanne D'Mello",01-10-2011,316500,62,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T09:40:56Z,"desi pop,filmi,modern bollywood",0.356,0.47,5,-8.929,1,0.0278,0.518,0.00001,0.0807,0.167,93.895,4
189DQylImZ1hGZaIpAQUzx,"71hjb5G92mGoKRSAW3Cj00,2FPwX3Gh0w4Qr1v3zSTtcT,23tDn4nvBiCQroeeCwwCWT",Moh Moh Ke Dhaage (Male),Dum Laga Ke Haisha,"Anu Malik,Papon,Varun Grover",09-02-2015,322899,54,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T09:41:03Z,"classic bollywood,desi pop,filmi,modern bollywood,indian folk",0.634,0.344,2,-11.011,1,0.0288,0.741,0.0000609,0.111,0.409,128,4
6pzlnyHTVYi5FOmrgOmC95,4YRxDV8wJFPHPTeXepOstw,Jaan 'Nisaar (Arijit),Kedarnath,Arijit Singh,27-11-2018,238369,70,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T09:41:10Z,"desi pop,filmi,modern bollywood",0.481,0.392,4,-8.2,1,0.0246,0.478,0,0.122,0.257,91.796,4
3E424W0IJS3ypZ4YOxE0Jn,"281Vp9LDrWkHMHQzfQHWCt,0myVJmNOHZ7v7g8JVWGw8H",Kahin To,Jaane Tu... Ya Jaane Na,"Rashid Ali,Vasundhara Das",21-05-2008,303206,57,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T11:05:54Z,"filmi,modern bollywood",0.61,0.492,10,-7.55,1,0.0261,0.334,0.0000063,0.0979,0.165,90.984,4
4brSaQIT3bnnE41D042fgL,0E02VcvA5p1ndkLdqWD5JB,Tu Hai Ki Nahi,Roy,Ankit Tiwari,09-01-2015,333922,62,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T11:06:13Z,"desi pop,filmi,modern bollywood",0.535,0.754,10,-4.77,0,0.0562,0.458,0.0000016,0.302,0.435,143.862,4
2U0BLmYoSESYOdwMxW2yA9,"09UmIX92EUH9hAK4bxvHx6,4YRxDV8wJFPHPTeXepOstw",Chal Ghar Chalen (From Malang - Unleash The Madness) [Mithoon feat. Arijit Singh],Chal Ghar Chalen (From Malang - Unleash The Madness) [Mithoon feat. Arijit Singh],"Mithoon,Arijit Singh",10-01-2020,340671,57,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T11:06:26Z,"desi pop,filmi,modern bollywood",0.285,0.238,5,-9.623,0,0.0375,0.663,0.00000923,0.0793,0.213,179.918,4
0up9rhm9qt2LW7cnoDFCMk,"1wRPtKGflJrBx9BmLsSwlU,2FPwX3Gh0w4Qr1v3zSTtcT",Jiyein Kyun,Dum Maaro Dum,"प्रीतम,Papon",15-03-2011,264962,60,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T11:06:42Z,"filmi,indian instrumental,modern bollywood,desi pop,indian folk",0.393,0.609,4,-5.954,1,0.0415,0.0558,0.00000222,0.107,0.347,71.377,4
6uQkoo1UGWThtEpNEYc6Ga,"5fvTHKKzW44A9867nPDocM,1dVygo6tRFXC8CSWURQJq2,3ZxZ03fj3tXBZHZWzvaLSM",Sapna Jahan (From Brothers),Sapna Jahan (From Brothers),"Ajay-Atul,Sonu Nigam,Neeti Mohan",24-07-2015,341780,61,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T11:06:47Z,"desi pop,filmi,modern bollywood",0.471,0.329,0,-11.958,0,0.0312,0.78,0.0021,0.117,0.144,126.107,4
2ZvWoJ82LKCgD0nU9H5ue5,"1mYsTxnqsietFxj1OgoGbG,00sCATpEvwH48ays7PlQFU,0xWGBvlwCBHAgXyR7TmPwp",Main Tumhara,Dil Bechara (Original Motion Picture Soundtrack),"A.R. Rahman,Jonita Gandhi,Hriday Gattani",10-07-2020,258726,54,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-23T12:56:47Z,"filmi,modern bollywood,hindi indie",0.236,0.14,7,-13.478,1,0.0343,0.916,0.000148,0.087,0.123,76.805,4
4peiaLdhDgUgQ646Gpbvh3,5GnnSrwNCGyfAU4zuIytiS,Dooriyan (From Love Aaj Kal),Love Aaj Kal,Mohit Chauhan,2009,337360,0,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-25T21:40:02Z,"desi pop,filmi,modern bollywood",0.517,0.716,7,-6.582,0,0.0509,0.611,0,0.11,0.594,122.952,4
53S98SFeRSxjd7F7eUnfAJ,5wJ1H6ud777odtZl5gG507,Teri Hogaiyaan,Teri Hogaiyaan (From Broken But Beautiful Season 2),Vishal Mishra,20-11-2019,175874,68,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-26T13:08:12Z,"desi pop,modern bollywood",0.404,0.43,5,-8.313,1,0.0336,0.779,0.000172,0.0941,0.51,106.322,5
3ExeNEpJJQXfmq1cwj0LVo,"2RlWC7XKizSOsZ8F3uGi59,4LnYRxNZVCTsDCO2xKjOn8",Daryaa,Manmarziyaan (Original Motion Picture Soundtrack),"Ammy Virk,Shahid Mallya",13-09-2018,261918,0,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-03-26T23:21:22Z,"desi pop,punjabi pop,filmi,modern bollywood",0.565,0.527,8,-5.035,1,0.0252,0.148,0.0000023,0.103,0.231,91.989,4
6f3ANRNQ8nCiPZ6VqXqq93,"76fuWYgIf3TVIopTs3vaJ6,4IKVDbCSBTxBeAsMKjAuTs,5r2baeTwcCJnuIsDIlxUJo",Main Rahoon Ya Na Rahoon,Main Rahoon Ya Na Rahoon,"Amaal Mallik,Armaan Malik,Rashmi Virag",24-11-2015,309457,67,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-04-05T13:50:35Z,"desi pop,filmi,modern bollywood",0.55,0.488,6,-8.059,1,0.0284,0.718,0.000118,0.126,0.301,136.025,3
2vR23BjIzpLMtzsyKrM6Mb,"4oVMLzAqW6qhRpZWt8fNw4,3PgeUFj9oHU4K4RGaITz2f,79sho4jpEGoCCC51KHnNSJ",Saiyyan,Kailasa Jhoomo Re,"Kailash Kher,Paresh Kamath,Naresh Kamath",03-06-2011,343906,68,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-04-05T13:50:40Z,"desi hip hop,desi pop,filmi,indian folk,modern bollywood,sufi",0.473,0.562,0,-8.624,1,0.0451,0.65,0.000117,0.12,0.316,74.653,3
7eQl3Yqv35ioqUfveKHitE,"1wRPtKGflJrBx9BmLsSwlU,5GnnSrwNCGyfAU4zuIytiS",Tum Se Hi,Jab We Met,"प्रीतम,Mohit Chauhan",21-09-2007,321225,74,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-04-05T13:50:46Z,"filmi,indian instrumental,modern bollywood,desi pop",0.609,0.538,6,-7.842,1,0.0273,0.328,0,0.125,0.608,130.015,4
0LRcXYhaWLqbs1wvSV0o9u,6jf2eKjiPT6P18RbOSLzf0,Dariya,Baar Baar Dekho (Original Motion Picture Soundtrack),Arko,04-08-2016,217992,63,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-04-05T13:50:52Z,"desi pop,filmi,modern bollywood",0.581,0.424,8,-6.616,1,0.0269,0.723,0,0.101,0.352,98.936,4
1vgVsR5rkXGP4NmUcoroJH,1TbRSunWGZ46mqnapcWxrm,Aye Khuda,Paathshaala,Salim Merchant,15-03-2010,280497,58,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-04-05T13:51:16Z,modern bollywood,0.656,0.762,9,-6.328,1,0.0315,0.549,0,0.139,0.558,110.002,4
6xIWpjKa6qTPnNCu5VRFRE,70706ST5lkFhPr9lgea7SU,Mohbhang,Aspirants: Season 1 (Music From the TVF Original Series),Parul Mishra,07-05-2021,106000,53,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-05-27T19:57:38Z,,0.609,0.373,10,-7.447,1,0.0284,0.589,0,0.1,0.344,123.963,1
3Oel2uKhw6SBwZ5SfRCD6r,"1wRPtKGflJrBx9BmLsSwlU,2GoeZ0qOTt6kjsWW4eA6LS,2UwDJeoMqYers5Jmm75zm2",Mehrama - Extended,Love Aaj Kal (Original Motion Picture Soundtrack),"प्रीतम,Darshan Raval,Antara Mitra",14-02-2020,337749,49,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-05-27T19:58:46Z,"filmi,indian instrumental,modern bollywood,desi pop,gujarati pop",0.545,0.632,7,-8.462,1,0.0316,0.863,0.00737,0.0931,0.393,107.931,4
2sf0cFFuJ8CWDft5NX0UR5,6WPmTGeeoymoVlXVtsCwz7,Tum Ko,Rockstar,Kavita Krishnamurthy,01-10-2011,345300,44,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-05-27T19:59:27Z,"classic bollywood,desi pop,filmi,modern bollywood",0.355,0.416,2,-10.377,1,0.0497,0.7,0.00642,0.102,0.17,172.015,4
7mSzDKajY2wUtstQSLdzMK,"5GnnSrwNCGyfAU4zuIytiS,3dN9MQpjIyNxyeRfz4EDZe",Rang Lageya,Rang Lageya,"Mohit Chauhan,Rochak Kohli",17-03-2021,227962,69,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-06-02T19:38:44Z,"desi pop,filmi,modern bollywood",0.651,0.503,4,-8.729,1,0.0261,0.504,0,0.469,0.58,108.014,4
6wsMVa2M6Ktea2UbnVoMvO,5SuRAj1A9FEHj5NxS86YAm,Kyun Main Jaagoon,Patiala House,Shafqat Amanat Ali,07-01-2011,342064,54,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-06-04T14:09:26Z,"classic pakistani pop,desi pop,filmi,modern bollywood,pakistani pop,sufi",0.567,0.298,8,-11.243,1,0.0291,0.835,0.000804,0.117,0.217,129.733,4
7EDsUT0289qe2W6N2vTe47,"1wRPtKGflJrBx9BmLsSwlU,3tPQOjkxO3mrYrrgkTeXgH,5GnnSrwNCGyfAU4zuIytiS",Ghar,Jab Harry Met Sejal (Original Motion Picture Soundtrack),"प्रीतम,Nikhita Gandhi,Mohit Chauhan",03-08-2017,220909,41,spotify:user:317njfozrpo6rdcuc62mhtnkz6ay,2021-06-06T00:07:49Z,"filmi,indian instrumental,modern bollywood,desi pop",0.471,0.684,1,-7.727,1,0.0542,0.757,0.000163,0.141,0.359,109.914,4
